Year,Month,Consumption,State
2006,9,42825.02,Maine
2006,10,38616.77,Maine
2006,11,42788.76,Maine
2006,12,53771.32,Maine
2007,1,163076.0,Maine
2007,2,314175.0,Maine
2007,3,127023.0,Maine
2007,4,47702.0,Maine
2007,5,91760.0,Maine
2007,6,27324.0,Maine
2007,7,19444.0,Maine
2007,8,41024.0,Maine
2007,9,35896.0,Maine
2007,10,30041.0,Maine
2007,11,32918.0,Maine
2007,12,171596.0,Maine
2001,1,135194.0,Michigan
2001,2,27129.0,Michigan
2001,3,93121.0,Michigan
2001,4,48275.0,Michigan
2001,5,91796.0,Michigan
2001,6,268588.0,Michigan
2001,7,289275.0,Michigan
2001,8,255035.0,Michigan
2001,9,87747.0,Michigan
2001,10,84629.0,Michigan
2001,11,62375.0,Michigan
2001,12,77846.0,Michigan
2002,1,117413.0,Michigan
2002,2,161928.0,Michigan
2002,3,144093.0,Michigan
2002,4,188800.0,Michigan
2002,5,122476.0,Michigan
2002,6,244143.0,Michigan
2002,7,410130.0,Michigan
2002,8,255166.0,Michigan
2002,9,151518.0,Michigan
2002,10,121022.0,Michigan
2002,11,56774.0,Michigan
2002,12,181882.0,Michigan
2003,1,237134.0,Michigan
2003,2,256584.0,Michigan
2003,3,151786.0,Michigan
2003,4,102614.0,Michigan
2003,5,99799.0,Michigan
2003,6,170331.0,Michigan
2003,7,177865.0,Michigan
2003,8,434935.0,Michigan
2003,9,86465.0,Michigan
2003,10,101148.0,Michigan
2003,11,83150.0,Michigan
2003,12,137141.0,Michigan
2004,1,256884.67,Michigan
2004,2,226816.4,Michigan
2004,3,69985.98,Michigan
2004,4,96810.06,Michigan
2004,5,124106.31,Michigan
2004,6,211709.27,Michigan
2004,7,260555.87,Michigan
2004,8,121458.93,Michigan
2004,9,61012.24,Michigan
2004,10,27220.5,Michigan
2004,11,45228.23,Michigan
2004,12,199534.83,Michigan
2005,1,228763.53,Michigan
2005,2,51691.25,Michigan
2005,3,46046.29,Michigan
2005,4,64191.16,Michigan
2005,5,74561.64,Michigan
2005,6,299399.98,Michigan
2005,7,201899.6,Michigan
2005,8,253365.65,Michigan
2005,9,128031.67,Michigan
2005,10,111265.21,Michigan
2005,11,55352.63,Michigan
2005,12,167444.89,Michigan
2006,1,78798.15,Michigan
2006,2,45112.19,Michigan
2006,3,53923.16,Michigan
2006,4,53771.02,Michigan
2006,5,94881.06,Michigan
2006,6,58622.18,Michigan
2006,7,139811.71,Michigan
2006,8,107235.25,Michigan
2006,9,41458.58,Michigan
2006,10,45408.47,Michigan
2006,11,54506.19,Michigan
2006,12,58622.86,Michigan
2007,1,57546.0,Michigan
2007,2,180490.0,Michigan
2007,3,86836.0,Michigan
2007,4,62491.0,Michigan
2007,5,109483.0,Michigan
2007,6,95521.0,Michigan
2007,7,108898.0,Michigan
2007,8,202843.0,Michigan
2007,9,105870.0,Michigan
2007,10,129319.0,Michigan
2007,11,54615.0,Michigan
2007,12,66795.0,Michigan
2001,1,141354.0,Minnesota
2001,2,138578.0,Minnesota
2001,3,149990.0,Minnesota
2001,4,62815.0,Minnesota
2001,5,65193.0,Minnesota
2001,6,119272.0,Minnesota
2001,7,91265.0,Minnesota
2001,8,97391.0,Minnesota
2001,9,94896.0,Minnesota
2001,10,91876.0,Minnesota
2001,11,108704.0,Minnesota
2001,12,100136.0,Minnesota
2002,1,90304.0,Minnesota
2002,2,85695.0,Minnesota
2002,3,104902.0,Minnesota
2002,4,60366.0,Minnesota
2002,5,79300.0,Minnesota
2002,6,87300.0,Minnesota
2002,7,122408.0,Minnesota
2002,8,110890.0,Minnesota
2002,9,107634.0,Minnesota
2002,10,108939.0,Minnesota
2002,11,101108.0,Minnesota
2002,12,118524.0,Minnesota
2003,1,123311.0,Minnesota
2003,2,143027.0,Minnesota
2003,3,136278.0,Minnesota
2003,4,64328.0,Minnesota
2003,5,150329.0,Minnesota
2003,6,109904.0,Minnesota
2003,7,120651.0,Minnesota
2003,8,144429.0,Minnesota
2003,9,126411.0,Minnesota
2003,10,150255.0,Minnesota
2003,11,137911.0,Minnesota
2003,12,163910.0,Minnesota
2004,1,156155.03,Minnesota
2004,2,96978.6,Minnesota
2004,3,134797.82,Minnesota
2004,4,45507.38,Minnesota
2004,5,67607.12,Minnesota
2004,6,165900.89,Minnesota
2004,7,137191.27,Minnesota
2004,8,149871.23,Minnesota
2004,9,101660.54,Minnesota
2004,10,131427.27,Minnesota
2004,11,132565.81,Minnesota
2004,12,97611.85,Minnesota
2005,1,160795.48,Minnesota
2005,2,101113.5,Minnesota
2005,3,127798.5,Minnesota
2005,4,79112.22,Minnesota
2005,5,93227.65,Minnesota
2005,6,150326.87,Minnesota
2005,7,128347.36,Minnesota
2005,8,150326.64,Minnesota
2005,9,66605.57,Minnesota
2005,10,46100.79,Minnesota
2005,11,136968.68,Minnesota
2005,12,196678.24,Minnesota
2006,1,109040.13,Minnesota
2006,2,120079.7,Minnesota
2006,3,52186.56,Minnesota
2006,4,87970.64,Minnesota
2006,5,103847.3,Minnesota
2006,6,101647.51,Minnesota
2006,7,132992.07,Minnesota
2006,8,71270.45,Minnesota
2006,9,29074.79,Minnesota
2006,10,31475.5,Minnesota
2006,11,43861.84,Minnesota
2006,12,53232.96,Minnesota
2007,1,120093.0,Minnesota
2007,2,200403.0,Minnesota
2007,3,55402.0,Minnesota
2007,4,59348.0,Minnesota
2007,5,59525.0,Minnesota
2007,6,58879.0,Minnesota
2007,7,45119.0,Minnesota
2007,8,34738.0,Minnesota
2007,9,29286.0,Minnesota
2007,10,32547.0,Minnesota
2007,11,59163.0,Minnesota
2007,12,56587.0,Minnesota
2001,1,131664.0,Missouri
2001,2,94325.0,Missouri
2001,3,72550.0,Missouri
2001,4,16280.0,Missouri
2001,5,106376.0,Missouri
2001,6,145137.0,Missouri
2001,7,166674.0,Missouri
2001,8,148107.0,Missouri
2001,9,119186.0,Missouri
2001,10,104202.0,Missouri
2001,11,55712.0,Missouri
2001,12,73065.0,Missouri
2002,1,91307.0,Missouri
2002,2,113778.0,Missouri
2002,3,120881.0,Missouri
2002,4,85125.0,Missouri
2002,5,90667.0,Missouri
2002,6,15222.0,Missouri
2002,7,133782.0,Missouri
2002,8,144126.0,Missouri
2002,9,86201.0,Missouri
2002,10,82421.0,Missouri
2002,11,15415.0,Missouri
2002,12,9663.0,Missouri
2003,1,32848.0,Missouri
2003,2,54751.0,Missouri
2003,3,23773.0,Missouri
2003,4,17123.0,Missouri
2003,5,17068.0,Missouri
2003,6,30040.0,Missouri
2003,7,63346.0,Missouri
2003,8,33300.0,Missouri
2003,9,12897.0,Missouri
2003,10,14009.0,Missouri
2003,11,16044.0,Missouri
2003,12,15591.0,Missouri
2004,1,44017.67,Missouri
2004,2,8428.66,Missouri
2004,3,12893.31,Missouri
2004,4,12474.52,Missouri
2004,5,10214.73,Missouri
2004,6,6124.08,Missouri
2004,7,14701.23,Missouri
2004,8,45376.7,Missouri
2004,9,34719.54,Missouri
2004,10,110926.91,Missouri
2004,11,43723.73,Missouri
2004,12,32175.29,Missouri
2005,1,22431.81,Missouri
2005,2,10559.25,Missouri
2005,3,12050.15,Missouri
2005,4,55873.22,Missouri
2005,5,9788.63,Missouri
2005,6,78986.38,Missouri
2005,7,30028.51,Missouri
2005,8,56631.75,Missouri
2005,9,10244.68,Missouri
2005,10,12227.5,Missouri
2005,11,9287.07,Missouri
2005,12,47723.96,Missouri
2006,1,8220.68,Missouri
2006,2,9734.58,Missouri
2006,3,13705.18,Missouri
2006,4,13054.57,Missouri
2006,5,11361.45,Missouri
2006,6,10199.61,Missouri
2006,7,14197.39,Missouri
2006,8,12877.87,Missouri
2006,9,7685.11,Missouri
2006,10,8505.99,Missouri
2006,11,12624.03,Missouri
2006,12,16919.02,Missouri
2007,1,12579.0,Missouri
2007,2,22800.0,Missouri
2007,3,9531.0,Missouri
2007,4,9561.0,Missouri
2007,5,19440.0,Missouri
2007,6,6009.0,Missouri
2007,7,6937.0,Missouri
2007,8,4294.0,Missouri
2007,9,9031.0,Missouri
2007,10,10976.0,Missouri
2007,11,11172.0,Missouri
2007,12,17385.0,Missouri
2001,1,1243507.0,Mississippi
2001,2,1075747.0,Mississippi
2001,3,729810.0,Mississippi
2001,4,756958.0,Mississippi
2001,5,1209560.0,Mississippi
2001,6,970016.0,Mississippi
2001,7,1085881.0,Mississippi
2001,8,961855.0,Mississippi
2001,9,404167.0,Mississippi
2001,10,5740.0,Mississippi
2001,11,3712.0,Mississippi
2001,12,5351.0,Mississippi
2002,1,2276.0,Mississippi
2002,2,2646.0,Mississippi
2002,3,3011.0,Mississippi
2002,4,16940.0,Mississippi
2002,5,6015.0,Mississippi
2002,6,2627.0,Mississippi
2002,7,1873.0,Mississippi
2002,8,1655.0,Mississippi
2002,9,7232.0,Mississippi
2002,10,13625.0,Mississippi
2002,11,7412.0,Mississippi
2002,12,2712.0,Mississippi
2003,1,13034.0,Mississippi
2003,2,74344.0,Mississippi
2003,3,264774.0,Mississippi
2003,4,11875.0,Mississippi
2003,5,26713.0,Mississippi
2003,6,316207.0,Mississippi
2003,7,420373.0,Mississippi
2003,8,468820.0,Mississippi
2003,9,210271.0,Mississippi
2003,10,300459.0,Mississippi
2003,11,252943.0,Mississippi
2003,12,300868.0,Mississippi
2004,1,198162.59,Mississippi
2004,2,543481.06,Mississippi
2004,3,542898.23,Mississippi
2004,4,281113.38,Mississippi
2004,5,214473.99,Mississippi
2004,6,679973.11,Mississippi
2004,7,553543.51,Mississippi
2004,8,302666.64,Mississippi
2004,9,497457.39,Mississippi
2004,10,359293.39,Mississippi
2004,11,46543.3,Mississippi
2004,12,287736.25,Mississippi
2005,1,22174.06,Mississippi
2005,2,2103.97,Mississippi
2005,3,135337.93,Mississippi
2005,4,6051.31,Mississippi
2005,5,35681.45,Mississippi
2005,6,377740.58,Mississippi
2005,7,319010.58,Mississippi
2005,8,689947.46,Mississippi
2005,9,341244.84,Mississippi
2005,10,195171.13,Mississippi
2005,11,3501.34,Mississippi
2005,12,363639.57,Mississippi
2006,1,90351.0,Mississippi
2006,2,170062.53,Mississippi
2006,3,1317.48,Mississippi
2006,4,4790.74,Mississippi
2006,5,4762.38,Mississippi
2006,6,3136.5,Mississippi
2006,7,55427.29,Mississippi
2006,8,79903.84,Mississippi
2006,9,30006.35,Mississippi
2006,10,85127.3,Mississippi
2006,11,1479.63,Mississippi
2006,12,154956.35,Mississippi
2007,1,232189.0,Mississippi
2007,2,143490.0,Mississippi
2007,3,74056.0,Mississippi
2007,4,138581.0,Mississippi
2007,5,24879.0,Mississippi
2007,6,87467.0,Mississippi
2007,7,7861.0,Mississippi
2007,8,5148.0,Mississippi
2007,9,1576.0,Mississippi
2007,10,1471.0,Mississippi
2007,11,2412.0,Mississippi
2007,12,1625.0,Mississippi
2001,1,88535.0,Montana
2001,2,75386.0,Montana
2001,3,84365.0,Montana
2001,4,82918.0,Montana
2001,5,80076.0,Montana
2001,6,74416.0,Montana
2001,7,71909.0,Montana
2001,8,53403.0,Montana
2001,9,114593.0,Montana
2001,10,109545.0,Montana
2001,11,135695.0,Montana
2001,12,110024.0,Montana
2002,1,124083.0,Montana
2002,2,86598.0,Montana
2002,3,126061.0,Montana
2002,4,160900.0,Montana
2002,5,98594.0,Montana
2002,6,87561.0,Montana
2002,7,99780.0,Montana
2002,8,40893.0,Montana
2002,9,2624.0,Montana
2002,10,58796.0,Montana
2002,11,72118.0,Montana
2002,12,99980.0,Montana
2003,1,97358.0,Montana
2003,2,88916.0,Montana
2003,3,96102.0,Montana
2003,4,94023.0,Montana
2003,5,106330.0,Montana
2003,6,90268.0,Montana
2003,7,85773.0,Montana
2003,8,91374.0,Montana
2003,9,118154.0,Montana
2003,10,80880.0,Montana
2003,11,7604.0,Montana
2003,12,24350.0,Montana
2004,1,64670.98,Montana
2004,2,61080.72,Montana
2004,3,63870.22,Montana
2004,4,64382.78,Montana
2004,5,68389.74,Montana
2004,6,55315.04,Montana
2004,7,62850.29,Montana
2004,8,64456.27,Montana
2004,9,65543.46,Montana
2004,10,66057.8,Montana
2004,11,47433.64,Montana
2004,12,68061.27,Montana
2005,1,66675.86,Montana
2005,2,60987.83,Montana
2005,3,68784.9,Montana
2005,4,59770.42,Montana
2005,5,58729.45,Montana
2005,6,58102.34,Montana
2005,7,46118.27,Montana
2005,8,35130.32,Montana
2005,9,59265.67,Montana
2005,10,66479.6,Montana
2005,11,64066.39,Montana
2005,12,63931.53,Montana
2006,1,68655.71,Montana
2006,2,59833.8,Montana
2006,3,64720.83,Montana
2006,4,63992.9,Montana
2006,5,58387.37,Montana
2006,6,62664.97,Montana
2006,7,51178.23,Montana
2006,8,34442.35,Montana
2006,9,61788.03,Montana
2006,10,68533.0,Montana
2006,11,62048.34,Montana
2006,12,70765.16,Montana
2007,1,80079.0,Montana
2007,2,73542.0,Montana
2007,3,78240.0,Montana
2007,4,69843.0,Montana
2007,5,74275.0,Montana
2007,6,65608.0,Montana
2007,7,44328.0,Montana
2007,8,45434.0,Montana
2007,9,69060.0,Montana
2007,10,72574.0,Montana
2007,11,71095.0,Montana
2007,12,79999.0,Montana
2001,1,237965.0,North Carolina
2001,2,87030.0,North Carolina
2001,3,168663.0,North Carolina
2001,4,224207.0,North Carolina
2001,5,106168.0,North Carolina
2001,6,137465.0,North Carolina
2001,7,86932.0,North Carolina
2001,8,118459.0,North Carolina
2001,9,75036.0,North Carolina
2001,10,70048.0,North Carolina
2001,11,65370.0,North Carolina
2001,12,70943.0,North Carolina
2002,1,187012.0,North Carolina
2002,2,114703.0,North Carolina
2002,3,159350.0,North Carolina
2002,4,108829.0,North Carolina
2002,5,110890.0,North Carolina
2002,6,112631.0,North Carolina
2002,7,84876.0,North Carolina
2002,8,85464.0,North Carolina
2002,9,61515.0,North Carolina
2002,10,82956.0,North Carolina
2002,11,60525.0,North Carolina
2002,12,92765.0,North Carolina
2003,1,395518.0,North Carolina
2003,2,290776.0,North Carolina
2003,3,118868.0,North Carolina
2003,4,93080.0,North Carolina
2003,5,131103.0,North Carolina
2003,6,201404.0,North Carolina
2003,7,100819.0,North Carolina
2003,8,50185.0,North Carolina
2003,9,43003.0,North Carolina
2003,10,70030.0,North Carolina
2003,11,65072.0,North Carolina
2003,12,75246.0,North Carolina
2004,1,179413.98,North Carolina
2004,2,70868.5,North Carolina
2004,3,53094.07,North Carolina
2004,4,52184.62,North Carolina
2004,5,159097.85,North Carolina
2004,6,73250.28,North Carolina
2004,7,42427.66,North Carolina
2004,8,50110.06,North Carolina
2004,9,60849.4,North Carolina
2004,10,39908.4,North Carolina
2004,11,54255.76,North Carolina
2004,12,104109.58,North Carolina
2005,1,128557.22,North Carolina
2005,2,46724.11,North Carolina
2005,3,63769.99,North Carolina
2005,4,52089.95,North Carolina
2005,5,58636.92,North Carolina
2005,6,38857.46,North Carolina
2005,7,62555.9,North Carolina
2005,8,70018.8,North Carolina
2005,9,80217.4,North Carolina
2005,10,48926.05,North Carolina
2005,11,46141.34,North Carolina
2005,12,95663.91,North Carolina
2006,1,77345.56,North Carolina
2006,2,55499.9,North Carolina
2006,3,48896.65,North Carolina
2006,4,40752.2,North Carolina
2006,5,49643.6,North Carolina
2006,6,37555.55,North Carolina
2006,7,50142.83,North Carolina
2006,8,71568.61,North Carolina
2006,9,42645.18,North Carolina
2006,10,45751.2,North Carolina
2006,11,57519.31,North Carolina
2006,12,92959.43,North Carolina
2007,1,93466.0,North Carolina
2007,2,115361.0,North Carolina
2007,3,50627.0,North Carolina
2007,4,58796.0,North Carolina
2007,5,45175.0,North Carolina
2007,6,41105.0,North Carolina
2007,7,42603.0,North Carolina
2007,8,105819.0,North Carolina
2007,9,46304.0,North Carolina
2007,10,47676.0,North Carolina
2007,11,34802.0,North Carolina
2007,12,60111.0,North Carolina
2001,1,8076.0,North Dakota
2001,2,9372.0,North Dakota
2001,3,8382.0,North Dakota
2001,4,7667.0,North Dakota
2001,5,6722.0,North Dakota
2001,6,7960.0,North Dakota
2001,7,8632.0,North Dakota
2001,8,6299.0,North Dakota
2001,9,3634.0,North Dakota
2001,10,5455.0,North Dakota
2001,11,9766.0,North Dakota
2001,12,5862.0,North Dakota
2002,1,3783.0,North Dakota
2002,2,4801.0,North Dakota
2002,3,7226.0,North Dakota
2002,4,3916.0,North Dakota
2002,5,6465.0,North Dakota
2002,6,8327.0,North Dakota
2002,7,6228.0,North Dakota
2002,8,5259.0,North Dakota
2002,9,7496.0,North Dakota
2002,10,7937.0,North Dakota
2002,11,3421.0,North Dakota
2002,12,9274.0,North Dakota
2003,1,5833.0,North Dakota
2003,2,9062.0,North Dakota
2003,3,7651.0,North Dakota
2003,4,8565.0,North Dakota
2003,5,5525.0,North Dakota
2003,6,7290.0,North Dakota
2003,7,11411.0,North Dakota
2003,8,6036.0,North Dakota
2003,9,5294.0,North Dakota
2003,10,9855.0,North Dakota
2003,11,13960.0,North Dakota
2003,12,9234.0,North Dakota
2004,1,8582.54,North Dakota
2004,2,5039.04,North Dakota
2004,3,6314.54,North Dakota
2004,4,7969.11,North Dakota
2004,5,7055.09,North Dakota
2004,6,3481.59,North Dakota
2004,7,4883.99,North Dakota
2004,8,5746.51,North Dakota
2004,9,3474.94,North Dakota
2004,10,7098.24,North Dakota
2004,11,8384.73,North Dakota
2004,12,6904.75,North Dakota
2005,1,8767.78,North Dakota
2005,2,2768.84,North Dakota
2005,3,4518.23,North Dakota
2005,4,6956.2,North Dakota
2005,5,4471.36,North Dakota
2005,6,9149.62,North Dakota
2005,7,7611.99,North Dakota
2005,8,5298.72,North Dakota
2005,9,6782.88,North Dakota
2005,10,4572.37,North Dakota
2005,11,4433.91,North Dakota
2005,12,6212.86,North Dakota
2006,1,6163.61,North Dakota
2006,2,6276.06,North Dakota
2006,3,9154.13,North Dakota
2006,4,3586.0,North Dakota
2006,5,7102.68,North Dakota
2006,6,8922.02,North Dakota
2006,7,4471.4,North Dakota
2006,8,4421.35,North Dakota
2006,9,4858.58,North Dakota
2006,10,3595.54,North Dakota
2006,11,7799.64,North Dakota
2006,12,14195.02,North Dakota
2007,1,12045.0,North Dakota
2007,2,9094.0,North Dakota
2007,3,8458.0,North Dakota
2007,4,3477.0,North Dakota
2007,5,7572.0,North Dakota
2007,6,12931.0,North Dakota
2007,7,7254.0,North Dakota
2007,8,4664.0,North Dakota
2007,9,6687.0,North Dakota
2007,10,3238.0,North Dakota
2007,11,8340.0,North Dakota
2007,12,15531.0,North Dakota
2001,1,7440.0,Nebraska
2001,2,5512.0,Nebraska
2001,3,6752.0,Nebraska
2001,4,3330.0,Nebraska
2001,5,10643.0,Nebraska
2001,6,2362.0,Nebraska
2001,7,7689.0,Nebraska
2001,8,15340.0,Nebraska
2001,9,2105.0,Nebraska
2001,10,2415.0,Nebraska
2001,11,1948.0,Nebraska
2001,12,2014.0,Nebraska
2002,1,3565.0,Nebraska
2002,2,3071.0,Nebraska
2002,3,3916.0,Nebraska
2002,4,7399.0,Nebraska
2002,5,1371.0,Nebraska
2002,6,2925.0,Nebraska
2002,7,5044.0,Nebraska
2002,8,5393.0,Nebraska
2002,9,3578.0,Nebraska
2002,10,2527.0,Nebraska
2002,11,3754.0,Nebraska
2002,12,3141.0,Nebraska
2003,1,10855.0,Nebraska
2003,2,21923.0,Nebraska
2003,3,18980.0,Nebraska
2003,4,4199.0,Nebraska
2003,5,5605.0,Nebraska
2003,6,4287.0,Nebraska
2003,7,7718.0,Nebraska
2003,8,8573.0,Nebraska
2003,9,3002.0,Nebraska
2003,10,3776.0,Nebraska
2003,11,11238.0,Nebraska
2003,12,3541.0,Nebraska
2004,1,5400.89,Nebraska
2004,2,6700.29,Nebraska
2004,3,5110.2,Nebraska
2004,4,6181.07,Nebraska
2004,5,1415.99,Nebraska
2004,6,8126.19,Nebraska
2004,7,1794.12,Nebraska
2004,8,2139.86,Nebraska
2004,9,3000.21,Nebraska
2004,10,1587.32,Nebraska
2004,11,2857.62,Nebraska
2004,12,4481.56,Nebraska
2005,1,7171.13,Nebraska
2005,2,6050.86,Nebraska
2005,3,3439.27,Nebraska
2005,4,3774.95,Nebraska
2005,5,4695.59,Nebraska
2005,6,4255.85,Nebraska
2005,7,4185.77,Nebraska
2005,8,4843.12,Nebraska
2005,9,4634.3,Nebraska
2005,10,4010.62,Nebraska
2005,11,3701.03,Nebraska
2005,12,14255.09,Nebraska
2006,1,4028.41,Nebraska
2006,2,4380.81,Nebraska
2006,3,3472.02,Nebraska
2006,4,3184.22,Nebraska
2006,5,4768.83,Nebraska
2006,6,2403.03,Nebraska
2006,7,4865.6,Nebraska
2006,8,4869.97,Nebraska
2006,9,1704.38,Nebraska
2006,10,2975.19,Nebraska
2006,11,2499.34,Nebraska
2006,12,3106.1,Nebraska
2007,1,8744.0,Nebraska
2007,2,23801.0,Nebraska
2007,3,1411.0,Nebraska
2007,4,1255.0,Nebraska
2007,5,12954.0,Nebraska
2007,6,9064.0,Nebraska
2007,7,2453.0,Nebraska
2007,8,8445.0,Nebraska
2007,9,1228.0,Nebraska
2007,10,486.0,Nebraska
2007,11,5328.0,Nebraska
2007,12,1529.0,Nebraska
2001,1,20742.0,New Hampshire
2001,2,23738.0,New Hampshire
2001,3,29194.0,New Hampshire
2001,4,116266.0,New Hampshire
2001,5,124659.0,New Hampshire
2001,6,132037.0,New Hampshire
2001,7,133161.0,New Hampshire
2001,8,167472.0,New Hampshire
2001,9,52641.0,New Hampshire
2001,10,110416.0,New Hampshire
2001,11,49909.0,New Hampshire
2001,12,31928.0,New Hampshire
2002,1,29782.0,New Hampshire
2002,2,21240.0,New Hampshire
2002,3,9335.0,New Hampshire
2002,4,53168.0,New Hampshire
2002,5,139440.0,New Hampshire
2002,6,82345.0,New Hampshire
2002,7,137823.0,New Hampshire
2002,8,132954.0,New Hampshire
2002,9,116429.0,New Hampshire
2002,10,180618.0,New Hampshire
2002,11,106306.0,New Hampshire
2002,12,289566.0,New Hampshire
2003,1,429408.0,New Hampshire
2003,2,283412.0,New Hampshire
2003,3,187703.0,New Hampshire
2003,4,358153.0,New Hampshire
2003,5,338781.0,New Hampshire
2003,6,296144.0,New Hampshire
2003,7,333817.0,New Hampshire
2003,8,317129.0,New Hampshire
2003,9,224857.0,New Hampshire
2003,10,293610.0,New Hampshire
2003,11,177704.0,New Hampshire
2003,12,339980.0,New Hampshire
2004,1,617608.12,New Hampshire
2004,2,328713.09,New Hampshire
2004,3,137109.9,New Hampshire
2004,4,349029.21,New Hampshire
2004,5,410791.07,New Hampshire
2004,6,216780.77,New Hampshire
2004,7,323351.54,New Hampshire
2004,8,292174.5,New Hampshire
2004,9,241498.34,New Hampshire
2004,10,16345.13,New Hampshire
2004,11,246654.42,New Hampshire
2004,12,417620.88,New Hampshire
2005,1,502156.81,New Hampshire
2005,2,392418.34,New Hampshire
2005,3,46687.02,New Hampshire
2005,4,29311.27,New Hampshire
2005,5,112527.4,New Hampshire
2005,6,85633.74,New Hampshire
2005,7,299737.07,New Hampshire
2005,8,420365.39,New Hampshire
2005,9,119492.91,New Hampshire
2005,10,153614.17,New Hampshire
2005,11,116650.44,New Hampshire
2005,12,264478.52,New Hampshire
2006,1,229359.54,New Hampshire
2006,2,71678.21,New Hampshire
2006,3,23624.32,New Hampshire
2006,4,60159.85,New Hampshire
2006,5,53538.11,New Hampshire
2006,6,38506.69,New Hampshire
2006,7,76285.96,New Hampshire
2006,8,88374.44,New Hampshire
2006,9,24399.52,New Hampshire
2006,10,20872.54,New Hampshire
2006,11,25685.97,New Hampshire
2006,12,61539.44,New Hampshire
2007,1,139018.0,New Hampshire
2007,2,276783.0,New Hampshire
2007,3,43100.0,New Hampshire
2007,4,9707.0,New Hampshire
2007,5,2138.0,New Hampshire
2007,6,48096.0,New Hampshire
2007,7,3607.0,New Hampshire
2007,8,25743.0,New Hampshire
2007,9,2991.0,New Hampshire
2007,10,1515.0,New Hampshire
2007,11,2101.0,New Hampshire
2007,12,99047.0,New Hampshire
2001,1,523862.0,New Jersey
2001,2,174936.0,New Jersey
2001,3,279504.0,New Jersey
2001,4,176420.0,New Jersey
2001,5,181600.0,New Jersey
2001,6,451451.0,New Jersey
2001,7,270066.0,New Jersey
2001,8,472230.0,New Jersey
2001,9,112880.0,New Jersey
2001,10,85075.0,New Jersey
2001,11,32464.0,New Jersey
2001,12,25534.0,New Jersey
2002,1,62067.0,New Jersey
2002,2,42338.0,New Jersey
2002,3,60192.0,New Jersey
2002,4,130784.0,New Jersey
2002,5,113332.0,New Jersey
2002,6,202209.0,New Jersey
2002,7,292631.0,New Jersey
2002,8,450840.0,New Jersey
2002,9,93613.0,New Jersey
2002,10,64150.0,New Jersey
2002,11,38146.0,New Jersey
2002,12,141368.0,New Jersey
2003,1,803388.0,New Jersey
2003,2,630834.0,New Jersey
2003,3,504605.0,New Jersey
2003,4,85713.0,New Jersey
2003,5,74775.0,New Jersey
2003,6,213573.0,New Jersey
2003,7,322356.0,New Jersey
2003,8,267747.0,New Jersey
2003,9,89569.0,New Jersey
2003,10,14786.0,New Jersey
2003,11,46926.0,New Jersey
2003,12,68273.0,New Jersey
2004,1,1167915.22,New Jersey
2004,2,123246.12,New Jersey
2004,3,91101.22,New Jersey
2004,4,95000.66,New Jersey
2004,5,273113.08,New Jersey
2004,6,121896.81,New Jersey
2004,7,176666.67,New Jersey
2004,8,214557.41,New Jersey
2004,9,55590.62,New Jersey
2004,10,10098.58,New Jersey
2004,11,74870.24,New Jersey
2004,12,212950.72,New Jersey
2005,1,538692.85,New Jersey
2005,2,31929.97,New Jersey
2005,3,28979.23,New Jersey
2005,4,65094.51,New Jersey
2005,5,39033.26,New Jersey
2005,6,182430.15,New Jersey
2005,7,249359.06,New Jersey
2005,8,242597.87,New Jersey
2005,9,131000.77,New Jersey
2005,10,85560.57,New Jersey
2005,11,67732.82,New Jersey
2005,12,293782.84,New Jersey
2006,1,46971.45,New Jersey
2006,2,36578.32,New Jersey
2006,3,76302.7,New Jersey
2006,4,30528.55,New Jersey
2006,5,22113.69,New Jersey
2006,6,35192.54,New Jersey
2006,7,72216.75,New Jersey
2006,8,154432.94,New Jersey
2006,9,25008.98,New Jersey
2006,10,22928.62,New Jersey
2006,11,21772.18,New Jersey
2006,12,25045.07,New Jersey
2007,1,47470.0,New Jersey
2007,2,370686.0,New Jersey
2007,3,119800.0,New Jersey
2007,4,29194.0,New Jersey
2007,5,6585.0,New Jersey
2007,6,48413.0,New Jersey
2007,7,71045.0,New Jersey
2007,8,99536.0,New Jersey
2007,9,38424.0,New Jersey
2007,10,22745.0,New Jersey
2007,11,20972.0,New Jersey
2007,12,20779.0,New Jersey
2001,1,25718.0,New Mexico
2001,2,20779.0,New Mexico
2001,3,9968.0,New Mexico
2001,4,7817.0,New Mexico
2001,5,19509.0,New Mexico
2001,6,8024.0,New Mexico
2001,7,7128.0,New Mexico
2001,8,5864.0,New Mexico
2001,9,12449.0,New Mexico
2001,10,3883.0,New Mexico
2001,11,9625.0,New Mexico
2001,12,1599.0,New Mexico
2002,1,7832.0,New Mexico
2002,2,2610.0,New Mexico
2002,3,4158.0,New Mexico
2002,4,1881.0,New Mexico
2002,5,4960.0,New Mexico
2002,6,2754.0,New Mexico
2002,7,6127.0,New Mexico
2002,8,1639.0,New Mexico
2002,9,7881.0,New Mexico
2002,10,2626.0,New Mexico
2002,11,9514.0,New Mexico
2002,12,6528.0,New Mexico
2003,1,6177.0,New Mexico
2003,2,10702.0,New Mexico
2003,3,6199.0,New Mexico
2003,4,10345.0,New Mexico
2003,5,8575.0,New Mexico
2003,6,6592.0,New Mexico
2003,7,4305.0,New Mexico
2003,8,2681.0,New Mexico
2003,9,5302.0,New Mexico
2003,10,6842.0,New Mexico
2003,11,14585.0,New Mexico
