Year,Month,State,Consumption
2003,12,MS,300868.0
2004,1,MS,198162.59
2004,2,MS,543481.06
2004,3,MS,542898.23
2004,4,MS,281113.38
2004,5,MS,214473.99
2004,6,MS,679973.11
2004,7,MS,553543.51
2004,8,MS,302666.64
2004,9,MS,497457.39
2004,10,MS,359293.39
2004,11,MS,46543.3
2004,12,MS,287736.25
2005,1,MS,22174.06
2005,2,MS,2103.97
2005,3,MS,135337.93
2005,4,MS,6051.31
2005,5,MS,35681.45
2005,6,MS,377740.58
2005,7,MS,319010.58
2005,8,MS,689947.46
2005,9,MS,341244.84
2005,10,MS,195171.13
2005,11,MS,3501.34
2005,12,MS,363639.57
2006,1,MS,90351.0
2006,2,MS,170062.53
2006,3,MS,1317.48
2006,4,MS,4790.74
2006,5,MS,4762.38
2006,6,MS,3136.5
2006,7,MS,55427.29
2006,8,MS,79903.84
2006,9,MS,30006.35
2006,10,MS,85127.3
2006,11,MS,1479.63
2006,12,MS,154956.35
2007,1,MS,232189.0
2007,2,MS,143490.0
2007,3,MS,74056.0
2007,4,MS,138581.0
2007,5,MS,24879.0
2007,6,MS,87467.0
2007,7,MS,7861.0
2007,8,MS,5148.0
2007,9,MS,1576.0
2007,10,MS,1471.0
2007,11,MS,2412.0
2007,12,MS,1625.0
2001,1,MT,88535.0
2001,2,MT,75386.0
2001,3,MT,84365.0
2001,4,MT,82918.0
2001,5,MT,80076.0
2001,6,MT,74416.0
2001,7,MT,71909.0
2001,8,MT,53403.0
2001,9,MT,114593.0
2001,10,MT,109545.0
2001,11,MT,135695.0
2001,12,MT,110024.0
2002,1,MT,124083.0
2002,2,MT,86598.0
2002,3,MT,126061.0
2002,4,MT,160900.0
2002,5,MT,98594.0
2002,6,MT,87561.0
2002,7,MT,99780.0
2002,8,MT,40893.0
2002,9,MT,2624.0
2002,10,MT,58796.0
2002,11,MT,72118.0
2002,12,MT,99980.0
2003,1,MT,97358.0
2003,2,MT,88916.0
2003,3,MT,96102.0
2003,4,MT,94023.0
2003,5,MT,106330.0
2003,6,MT,90268.0
2003,7,MT,85773.0
2003,8,MT,91374.0
2003,9,MT,118154.0
2003,10,MT,80880.0
2003,11,MT,7604.0
2003,12,MT,24350.0
2004,1,MT,64670.98
2004,2,MT,61080.72
2004,3,MT,63870.22
2004,4,MT,64382.78
2004,5,MT,68389.74
2004,6,MT,55315.04
2004,7,MT,62850.29
2004,8,MT,64456.27
2004,9,MT,65543.46
2004,10,MT,66057.8
2004,11,MT,47433.64
2004,12,MT,68061.27
2005,1,MT,66675.86
2005,2,MT,60987.83
2005,3,MT,68784.9
2005,4,MT,59770.42
2005,5,MT,58729.45
2005,6,MT,58102.34
2005,7,MT,46118.27
2005,8,MT,35130.32
2005,9,MT,59265.67
2005,10,MT,66479.6
2005,11,MT,64066.39
2005,12,MT,63931.53
2006,1,MT,68655.71
2006,2,MT,59833.8
2006,3,MT,64720.83
2006,4,MT,63992.9
2006,5,MT,58387.37
2006,6,MT,62664.97
2006,7,MT,51178.23
2006,8,MT,34442.35
2006,9,MT,61788.03
2006,10,MT,68533.0
2006,11,MT,62048.34
2006,12,MT,70765.16
2007,1,MT,80079.0
2007,2,MT,73542.0
2007,3,MT,78240.0
2007,4,MT,69843.0
2007,5,MT,74275.0
2007,6,MT,65608.0
2007,7,MT,44328.0
2007,8,MT,45434.0
2007,9,MT,69060.0
2007,10,MT,72574.0
2007,11,MT,71095.0
2007,12,MT,79999.0
2001,1,NC,237965.0
2001,2,NC,87030.0
2001,3,NC,168663.0
2001,4,NC,224207.0
2001,5,NC,106168.0
2001,6,NC,137465.0
2001,7,NC,86932.0
2001,8,NC,118459.0
2001,9,NC,75036.0
2001,10,NC,70048.0
2001,11,NC,65370.0
2001,12,NC,70943.0
2002,1,NC,187012.0
2002,2,NC,114703.0
2002,3,NC,159350.0
2002,4,NC,108829.0
2002,5,NC,110890.0
2002,6,NC,112631.0
2002,7,NC,84876.0
2002,8,NC,85464.0
2002,9,NC,61515.0
2002,10,NC,82956.0
2002,11,NC,60525.0
2002,12,NC,92765.0
2003,1,NC,395518.0
2003,2,NC,290776.0
2003,3,NC,118868.0
2003,4,NC,93080.0
2003,5,NC,131103.0
2003,6,NC,201404.0
2003,7,NC,100819.0
2003,8,NC,50185.0
2003,9,NC,43003.0
2003,10,NC,70030.0
2003,11,NC,65072.0
2003,12,NC,75246.0
2004,1,NC,179413.98
2004,2,NC,70868.5
2004,3,NC,53094.07
2004,4,NC,52184.62
2004,5,NC,159097.85
2004,6,NC,73250.28
2004,7,NC,42427.66
2004,8,NC,50110.06
2004,9,NC,60849.4
2004,10,NC,39908.4
2004,11,NC,54255.76
2004,12,NC,104109.58
2005,1,NC,128557.22
2005,2,NC,46724.11
2005,3,NC,63769.99
2005,4,NC,52089.95
2005,5,NC,58636.92
2005,6,NC,38857.46
2005,7,NC,62555.9
2005,8,NC,70018.8
2005,9,NC,80217.4
2005,10,NC,48926.05
2005,11,NC,46141.34
2005,12,NC,95663.91
2006,1,NC,77345.56
2006,2,NC,55499.9
2006,3,NC,48896.65
2006,4,NC,40752.2
2006,5,NC,49643.6
2006,6,NC,37555.55
2006,7,NC,50142.83
2006,8,NC,71568.61
2006,9,NC,42645.18
2006,10,NC,45751.2
2006,11,NC,57519.31
2006,12,NC,92959.43
2007,1,NC,93466.0
2007,2,NC,115361.0
2007,3,NC,50627.0
2007,4,NC,58796.0
2007,5,NC,45175.0
2007,6,NC,41105.0
2007,7,NC,42603.0
2007,8,NC,105819.0
2007,9,NC,46304.0
2007,10,NC,47676.0
2007,11,NC,34802.0
2007,12,NC,60111.0
2001,1,ND,8076.0
2001,2,ND,9372.0
2001,3,ND,8382.0
2001,4,ND,7667.0
2001,5,ND,6722.0
2001,6,ND,7960.0
2001,7,ND,8632.0
2001,8,ND,6299.0
2001,9,ND,3634.0
2001,10,ND,5455.0
2001,11,ND,9766.0
2001,12,ND,5862.0
2002,1,ND,3783.0
2002,2,ND,4801.0
2002,3,ND,7226.0
2002,4,ND,3916.0
2002,5,ND,6465.0
2002,6,ND,8327.0
2002,7,ND,6228.0
2002,8,ND,5259.0
2002,9,ND,7496.0
2002,10,ND,7937.0
2002,11,ND,3421.0
2002,12,ND,9274.0
2003,1,ND,5833.0
2003,2,ND,9062.0
2003,3,ND,7651.0
2003,4,ND,8565.0
2003,5,ND,5525.0
2003,6,ND,7290.0
2003,7,ND,11411.0
2003,8,ND,6036.0
2003,9,ND,5294.0
2003,10,ND,9855.0
2003,11,ND,13960.0
2003,12,ND,9234.0
2004,1,ND,8582.54
2004,2,ND,5039.04
2004,3,ND,6314.54
2004,4,ND,7969.11
2004,5,ND,7055.09
2004,6,ND,3481.59
2004,7,ND,4883.99
2004,8,ND,5746.51
2004,9,ND,3474.94
2004,10,ND,7098.24
2004,11,ND,8384.73
2004,12,ND,6904.75
2005,1,ND,8767.78
2005,2,ND,2768.84
2005,3,ND,4518.23
2005,4,ND,6956.2
2005,5,ND,4471.36
2005,6,ND,9149.62
2005,7,ND,7611.99
2005,8,ND,5298.72
2005,9,ND,6782.88
2005,10,ND,4572.37
2005,11,ND,4433.91
2005,12,ND,6212.86
2006,1,ND,6163.61
2006,2,ND,6276.06
2006,3,ND,9154.13
2006,4,ND,3586.0
2006,5,ND,7102.68
2006,6,ND,8922.02
2006,7,ND,4471.4
2006,8,ND,4421.35
2006,9,ND,4858.58
2006,10,ND,3595.54
2006,11,ND,7799.64
2006,12,ND,14195.02
2007,1,ND,12045.0
2007,2,ND,9094.0
2007,3,ND,8458.0
2007,4,ND,3477.0
2007,5,ND,7572.0
2007,6,ND,12931.0
2007,7,ND,7254.0
2007,8,ND,4664.0
2007,9,ND,6687.0
2007,10,ND,3238.0
2007,11,ND,8340.0
2007,12,ND,15531.0
2001,1,NE,7440.0
2001,2,NE,5512.0
2001,3,NE,6752.0
2001,4,NE,3330.0
2001,5,NE,10643.0
2001,6,NE,2362.0
2001,7,NE,7689.0
2001,8,NE,15340.0
2001,9,NE,2105.0
2001,10,NE,2415.0
2001,11,NE,1948.0
2001,12,NE,2014.0
2002,1,NE,3565.0
2002,2,NE,3071.0
2002,3,NE,3916.0
2002,4,NE,7399.0
2002,5,NE,1371.0
2002,6,NE,2925.0
2002,7,NE,5044.0
2002,8,NE,5393.0
2002,9,NE,3578.0
2002,10,NE,2527.0
2002,11,NE,3754.0
2002,12,NE,3141.0
2003,1,NE,10855.0
2003,2,NE,21923.0
2003,3,NE,18980.0
2003,4,NE,4199.0
2003,5,NE,5605.0
2003,6,NE,4287.0
2003,7,NE,7718.0
2003,8,NE,8573.0
2003,9,NE,3002.0
2003,10,NE,3776.0
2003,11,NE,11238.0
2003,12,NE,3541.0
2004,1,NE,5400.89
2004,2,NE,6700.29
2004,3,NE,5110.2
2004,4,NE,6181.07
2004,5,NE,1415.99
2004,6,NE,8126.19
2004,7,NE,1794.12
2004,8,NE,2139.86
2004,9,NE,3000.21
2004,10,NE,1587.32
2004,11,NE,2857.62
2004,12,NE,4481.56
2005,1,NE,7171.13
2005,2,NE,6050.86
2005,3,NE,3439.27
2005,4,NE,3774.95
2005,5,NE,4695.59
2005,6,NE,4255.85
2005,7,NE,4185.77
2005,8,NE,4843.12
2005,9,NE,4634.3
2005,10,NE,4010.62
2005,11,NE,3701.03
2005,12,NE,14255.09
2006,1,NE,4028.41
2006,2,NE,4380.81
2006,3,NE,3472.02
2006,4,NE,3184.22
2006,5,NE,4768.83
2006,6,NE,2403.03
2006,7,NE,4865.6
2006,8,NE,4869.97
2006,9,NE,1704.38
2006,10,NE,2975.19
2006,11,NE,2499.34
2006,12,NE,3106.1
2007,1,NE,8744.0
2007,2,NE,23801.0
2007,3,NE,1411.0
2007,4,NE,1255.0
2007,5,NE,12954.0
2007,6,NE,9064.0
2007,7,NE,2453.0
2007,8,NE,8445.0
2007,9,NE,1228.0
2007,10,NE,486.0
2007,11,NE,5328.0
2007,12,NE,1529.0
2001,1,NH,20742.0
2001,2,NH,23738.0
2001,3,NH,29194.0
2001,4,NH,116266.0
2001,5,NH,124659.0
2001,6,NH,132037.0
2001,7,NH,133161.0
2001,8,NH,167472.0
2001,9,NH,52641.0
2001,10,NH,110416.0
2001,11,NH,49909.0
2001,12,NH,31928.0
2002,1,NH,29782.0
2002,2,NH,21240.0
2002,3,NH,9335.0
2002,4,NH,53168.0
2002,5,NH,139440.0
2002,6,NH,82345.0
2002,7,NH,137823.0
2002,8,NH,132954.0
2002,9,NH,116429.0
2002,10,NH,180618.0
2002,11,NH,106306.0
2002,12,NH,289566.0
2003,1,NH,429408.0
2003,2,NH,283412.0
2003,3,NH,187703.0
2003,4,NH,358153.0
2003,5,NH,338781.0
2003,6,NH,296144.0
2003,7,NH,333817.0
2003,8,NH,317129.0
2003,9,NH,224857.0
2003,10,NH,293610.0
2003,11,NH,177704.0
2003,12,NH,339980.0
2004,1,NH,617608.12
2004,2,NH,328713.09
2004,3,NH,137109.9
2004,4,NH,349029.21
2004,5,NH,410791.07
2004,6,NH,216780.77
2004,7,NH,323351.54
2004,8,NH,292174.5
2004,9,NH,241498.34
2004,10,NH,16345.13
2004,11,NH,246654.42
2004,12,NH,417620.88
2005,1,NH,502156.81
2005,2,NH,392418.34
2005,3,NH,46687.02
2005,4,NH,29311.27
2005,5,NH,112527.4
2005,6,NH,85633.74
2005,7,NH,299737.07
2005,8,NH,420365.39
2005,9,NH,119492.91
2005,10,NH,153614.17
2005,11,NH,116650.44
2005,12,NH,264478.52
2006,1,NH,229359.54
2006,2,NH,71678.21
2006,3,NH,23624.32
2006,4,NH,60159.85
2006,5,NH,53538.11
2006,6,NH,38506.69
2006,7,NH,76285.96
2006,8,NH,88374.44
2006,9,NH,24399.52
2006,10,NH,20872.54
2006,11,NH,25685.97
2006,12,NH,61539.44
2007,1,NH,139018.0
2007,2,NH,276783.0
2007,3,NH,43100.0
2007,4,NH,9707.0
2007,5,NH,2138.0
2007,6,NH,48096.0
2007,7,NH,3607.0
2007,8,NH,25743.0
2007,9,NH,2991.0
2007,10,NH,1515.0
2007,11,NH,2101.0
2007,12,NH,99047.0
2001,1,NJ,523862.0
2001,2,NJ,174936.0
2001,3,NJ,279504.0
2001,4,NJ,176420.0
2001,5,NJ,181600.0
2001,6,NJ,451451.0
2001,7,NJ,270066.0
2001,8,NJ,472230.0
2001,9,NJ,112880.0
2001,10,NJ,85075.0
2001,11,NJ,32464.0
2001,12,NJ,25534.0
2002,1,NJ,62067.0
2002,2,NJ,42338.0
2002,3,NJ,60192.0
2002,4,NJ,130784.0
2002,5,NJ,113332.0
2002,6,NJ,202209.0
2002,7,NJ,292631.0
2002,8,NJ,450840.0
2002,9,NJ,93613.0
2002,10,NJ,64150.0
2002,11,NJ,38146.0
2002,12,NJ,141368.0
2003,1,NJ,803388.0
2003,2,NJ,630834.0
2003,3,NJ,504605.0
2003,4,NJ,85713.0
2003,5,NJ,74775.0
2003,6,NJ,213573.0
2003,7,NJ,322356.0
2003,8,NJ,267747.0
2003,9,NJ,89569.0
2003,10,NJ,14786.0
2003,11,NJ,46926.0
2003,12,NJ,68273.0
2004,1,NJ,1167915.22
2004,2,NJ,123246.12
2004,3,NJ,91101.22
2004,4,NJ,95000.66
2004,5,NJ,273113.08
2004,6,NJ,121896.81
2004,7,NJ,176666.67
2004,8,NJ,214557.41
2004,9,NJ,55590.62
2004,10,NJ,10098.58
2004,11,NJ,74870.24
2004,12,NJ,212950.72
2005,1,NJ,538692.85
2005,2,NJ,31929.97
2005,3,NJ,28979.23
2005,4,NJ,65094.51
2005,5,NJ,39033.26
2005,6,NJ,182430.15
2005,7,NJ,249359.06
2005,8,NJ,242597.87
2005,9,NJ,131000.77
2005,10,NJ,85560.57
2005,11,NJ,67732.82
2005,12,NJ,293782.84
2006,1,NJ,46971.45
2006,2,NJ,36578.32
2006,3,NJ,76302.7
2006,4,NJ,30528.55
2006,5,NJ,22113.69
2006,6,NJ,35192.54
2006,7,NJ,72216.75
2006,8,NJ,154432.94
2006,9,NJ,25008.98
2006,10,NJ,22928.62
2006,11,NJ,21772.18
2006,12,NJ,25045.07
2007,1,NJ,47470.0
2007,2,NJ,370686.0
2007,3,NJ,119800.0
2007,4,NJ,29194.0
2007,5,NJ,6585.0
2007,6,NJ,48413.0
2007,7,NJ,71045.0
2007,8,NJ,99536.0
2007,9,NJ,38424.0
2007,10,NJ,22745.0
2007,11,NJ,20972.0
2007,12,NJ,20779.0
2001,1,NM,25718.0
2001,2,NM,20779.0
2001,3,NM,9968.0
2001,4,NM,7817.0
2001,5,NM,19509.0
2001,6,NM,8024.0
2001,7,NM,7128.0
2001,8,NM,5864.0
2001,9,NM,12449.0
2001,10,NM,3883.0
2001,11,NM,9625.0
2001,12,NM,1599.0
2002,1,NM,7832.0
2002,2,NM,2610.0
2002,3,NM,4158.0
2002,4,NM,1881.0
2002,5,NM,4960.0
2002,6,NM,2754.0
2002,7,NM,6127.0
2002,8,NM,1639.0
2002,9,NM,7881.0
2002,10,NM,2626.0
2002,11,NM,9514.0
2002,12,NM,6528.0
2003,1,NM,6177.0
2003,2,NM,10702.0
2003,3,NM,6199.0
2003,4,NM,10345.0
2003,5,NM,8575.0
2003,6,NM,6592.0
2003,7,NM,4305.0
2003,8,NM,2681.0
2003,9,NM,5302.0
2003,10,NM,6842.0
2003,11,NM,14585.0
2003,12,NM,8198.0
2004,1,NM,6575.52
2004,2,NM,4374.31
2004,3,NM,6438.53
2004,4,NM,4583.56
2004,5,NM,1622.52
2004,6,NM,2398.57
2004,7,NM,6495.94
2004,8,NM,3585.72
2004,9,NM,846.32
2004,10,NM,4605.52
2004,11,NM,10080.14
2004,12,NM,3334.35
2005,1,NM,9297.03
2005,2,NM,2985.82
2005,3,NM,5502.64
2005,4,NM,11650.94
2005,5,NM,7325.99
2005,6,NM,2392.66
2005,7,NM,4019.65
2005,8,NM,5329.58
2005,9,NM,3404.71
2005,10,NM,2552.64
2005,11,NM,5527.97
2005,12,NM,5319.4
2006,1,NM,18522.12
2006,2,NM,5356.11
2006,3,NM,3625.76
2006,4,NM,9877.05
2006,5,NM,6169.86
2006,6,NM,3379.02
2006,7,NM,1620.03
2006,8,NM,2783.05
2006,9,NM,6434.85
2006,10,NM,4056.49
2006,11,NM,5868.73
2006,12,NM,5723.94
2007,1,NM,2479.0
2007,2,NM,6821.0
2007,3,NM,8707.0
2007,4,NM,5659.0
2007,5,NM,5789.0
2007,6,NM,3388.0
2007,7,NM,7697.0
2007,8,NM,4428.0
2007,9,NM,4920.0
2007,10,NM,935.0
2007,11,NM,21297.0
2007,12,NM,10231.0
2001,1,NV,238839.0
2001,2,NV,166867.0
2001,3,NV,180105.0
2001,4,NV,295895.0
2001,5,NV,240682.0
2001,6,NV,269751.0
2001,7,NV,200844.0
2001,8,NV,252552.0
2001,9,NV,240134.0
2001,10,NV,25612.0
2001,11,NV,2154.0
2001,12,NV,11343.0
2002,1,NV,6378.0
2002,2,NV,5615.0
2002,3,NV,1613.0
2002,4,NV,5134.0
2002,5,NV,3392.0
2002,6,NV,3615.0
2002,7,NV,2491.0
2002,8,NV,2762.0
2002,9,NV,7262.0
2002,10,NV,4037.0
2002,11,NV,3514.0
2002,12,NV,3140.0
2003,1,NV,2700.0
2003,2,NV,2249.0
2003,3,NV,4674.0
2003,4,NV,4613.0
2003,5,NV,2293.0
2003,6,NV,2638.0
2003,7,NV,5936.0
2003,8,NV,1681.0
2003,9,NV,2179.0
2003,10,NV,1147.0
2003,11,NV,1233.0
2003,12,NV,2357.0
2004,1,NV,90404.75
2004,2,NV,51085.75
2004,3,NV,2760.75
2004,4,NV,3743.75
2004,5,NV,4893.75
2004,6,NV,2189.75
2004,7,NV,1136.75
2004,8,NV,2936.75
2004,9,NV,1637.75
2004,10,NV,3284.75
2004,11,NV,3219.75
2004,12,NV,3190.75
2005,1,NV,5111.78
2005,2,NV,3391.35
2005,3,NV,1677.72
2005,4,NV,6361.27
2005,5,NV,5044.08
2005,6,NV,1703.83
2005,7,NV,3364.37
2005,8,NV,5566.34
2005,9,NV,2421.83
2005,10,NV,3302.87
2005,11,NV,1560.16
2005,12,NV,3945.42
2006,1,NV,1516.13
2006,2,NV,849.04
2006,3,NV,1801.35
2006,4,NV,2689.19
2006,5,NV,4706.72
2006,6,NV,4704.83
2006,7,NV,8899.96
2006,8,NV,1237.5
2006,9,NV,3656.56
2006,10,NV,1869.97
2006,11,NV,1443.34
2006,12,NV,3393.43
2007,1,NV,2170.0
2007,2,NV,3013.0
2007,3,NV,1379.0
2007,4,NV,1926.0
2007,5,NV,671.0
2007,6,NV,3795.0
2007,7,NV,2417.0
2007,8,NV,1841.0
2007,9,NV,848.0
2007,10,NV,662.0
2007,11,NV,2404.0
2007,12,NV,3829.0
2001,1,NY,4845871.0
2001,2,NY,3340102.0
2001,3,NY,3518755.0
2001,4,NY,2837332.0
2001,5,NY,2593028.0
2001,6,NY,2629047.0
2001,7,NY,2011057.0
2001,8,NY,2701650.0
2001,9,NY,1081503.0
2001,10,NY,973124.0
2001,11,NY,1163091.0
2001,12,NY,1330509.0
2002,1,NY,1509685.0
2002,2,NY,951173.0
2002,3,NY,1308610.0
2002,4,NY,1316894.0
2002,5,NY,1577751.0
2002,6,NY,1773248.0
2002,7,NY,2546394.0
2002,8,NY,2384751.0
2002,9,NY,1127645.0
2002,10,NY,1209272.0
2002,11,NY,1902256.0
2002,12,NY,2490971.0
2003,1,NY,2999699.0
2003,2,NY,3114206.0
2003,3,NY,2803312.0
2003,4,NY,3100077.0
2003,5,NY,1589138.0
2003,6,NY,2665727.0
2003,7,NY,3276220.0
2003,8,NY,3848574.0
2003,9,NY,2070528.0
2003,10,NY,2029255.0
2003,11,NY,1821685.0
2003,12,NY,3487270.0
2004,1,NY,5676883.85
2004,2,NY,3154606.02
2004,3,NY,3077385.69
2004,4,NY,2822587.3
2004,5,NY,2347951.0
2004,6,NY,2875456.9
2004,7,NY,3542178.49
2004,8,NY,3069991.28
2004,9,NY,1891797.88
2004,10,NY,1872314.97
2004,11,NY,1961271.39
2004,12,NY,3056678.16
2005,1,NY,4319962.24
2005,2,NY,2641096.82
2005,3,NY,2935190.32
2005,4,NY,2373340.99
2005,5,NY,1221450.76
2005,6,NY,3445715.3
2005,7,NY,3803910.44
2005,8,NY,5014218.34
2005,9,NY,4130074.55
2005,10,NY,3188678.82
2005,11,NY,2281792.6
2005,12,NY,4156458.95
2006,1,NY,2084347.69
2006,2,NY,1653381.3
2006,3,NY,738933.04
2006,4,NY,482742.62
2006,5,NY,288065.64
2006,6,NY,737545.37
2006,7,NY,1460306.43
2006,8,NY,1537898.14
2006,9,NY,180729.06
2006,10,NY,578651.11
2006,11,NY,843097.06
2006,12,NY,1050526.53
2007,1,NY,2105574.0
2007,2,NY,3409670.0
2007,3,NY,1667160.0
2007,4,NY,1221822.0
2007,5,NY,624626.0
2007,6,NY,846558.0
2007,7,NY,886754.0
2007,8,NY,1031019.0
2007,9,NY,664610.0
2007,10,NY,363964.0
2007,11,NY,215323.0
2007,12,NY,818070.0
2001,1,OH,105092.0
2001,2,OH,39637.0
2001,3,OH,86163.0
2001,4,OH,114223.0
2001,5,OH,82292.0
2001,6,OH,54070.0
2001,7,OH,70726.0
2001,8,OH,71742.0
2001,9,OH,46252.0
2001,10,OH,53702.0
2001,11,OH,47874.0
2001,12,OH,33965.0
2002,1,OH,58916.0
2002,2,OH,35876.0
2002,3,OH,69561.0
2002,4,OH,55649.0
2002,5,OH,85368.0
2002,6,OH,46275.0
2002,7,OH,66656.0
2002,8,OH,54342.0
2002,9,OH,61657.0
2002,10,OH,62928.0
2002,11,OH,47717.0
2002,12,OH,36504.0
2003,1,OH,71110.0
2003,2,OH,125897.0
2003,3,OH,89482.0
2003,4,OH,93088.0
2003,5,OH,70134.0
2003,6,OH,58579.0
2003,7,OH,85153.0
2003,8,OH,95834.0
2003,9,OH,49091.0
2003,10,OH,52820.0
2003,11,OH,43022.0
2003,12,OH,53926.0
2004,1,OH,276628.39
2004,2,OH,212199.47
2004,3,OH,199562.1
2004,4,OH,206159.68
2004,5,OH,252554.4
2004,6,OH,229927.39
2004,7,OH,217327.29
2004,8,OH,206893.76
2004,9,OH,230995.93
2004,10,OH,158080.66
2004,11,OH,226041.28
2004,12,OH,226590.14
2005,1,OH,235472.53
2005,2,OH,140909.59
2005,3,OH,205525.36
2005,4,OH,223835.29
2005,5,OH,222013.66
2005,6,OH,212797.72
2005,7,OH,167148.07
2005,8,OH,234350.27
2005,9,OH,221954.06
2005,10,OH,224688.37
2005,11,OH,201708.52
2005,12,OH,286291.25
2006,1,OH,223213.91
2006,2,OH,140626.28
2006,3,OH,188535.61
2006,4,OH,195747.64
2006,5,OH,233834.53
2006,6,OH,203202.0
2006,7,OH,235747.16
2006,8,OH,203189.92
2006,9,OH,187303.69
2006,10,OH,215247.76
2006,11,OH,203671.69
2006,12,OH,205341.84
2007,1,OH,208155.0
2007,2,OH,192883.0
2007,3,OH,159800.0
2007,4,OH,184220.0
2007,5,OH,210907.0
2007,6,OH,214996.0
2007,7,OH,199956.0
2007,8,OH,163279.0
2007,9,OH,127242.0
2007,10,OH,50633.0
2007,11,OH,162671.0
2007,12,OH,223886.0
2001,1,OK,236870.0
2001,2,OK,7854.0
2001,3,OK,2329.0
2001,4,OK,11110.0
2001,5,OK,8521.0
2001,6,OK,6862.0
2001,7,OK,7012.0
2001,8,OK,7315.0
2001,9,OK,6440.0
2001,10,OK,3908.0
2001,11,OK,5693.0
2001,12,OK,10349.0
2002,1,OK,7935.0
2002,2,OK,7035.0
2002,3,OK,7210.0
2002,4,OK,6626.0
2002,5,OK,7980.0
2002,6,OK,3156.0
2002,7,OK,6752.0
2002,8,OK,9220.0
2002,9,OK,5968.0
2002,10,OK,12684.0
2002,11,OK,5417.0
2002,12,OK,8226.0
2003,1,OK,62142.0
2003,2,OK,78142.0
2003,3,OK,50817.0
2003,4,OK,9035.0
2003,5,OK,10343.0
2003,6,OK,10791.0
2003,7,OK,7901.0
2003,8,OK,6670.0
2003,9,OK,9048.0
2003,10,OK,6921.0
2003,11,OK,10644.0
2003,12,OK,9427.0
2004,1,OK,6841.94
2004,2,OK,5001.11
2004,3,OK,3909.11
2004,4,OK,14774.46
2004,5,OK,8312.3
2004,6,OK,9055.44
2004,7,OK,6822.1
2004,8,OK,5840.84
2004,9,OK,4523.47
2004,10,OK,7715.85
2004,11,OK,5309.85
2004,12,OK,4114.51
2005,1,OK,6401.13
2005,2,OK,5077.16
2005,3,OK,5202.4
2005,4,OK,5403.13
2005,5,OK,5631.86
2005,6,OK,6458.37
2005,7,OK,3434.99
2005,8,OK,5743.53
2005,9,OK,13728.77
2005,10,OK,4785.81
2005,11,OK,6073.72
2005,12,OK,5696.44
2006,1,OK,6855.92
2006,2,OK,7067.29
2006,3,OK,3775.39
2006,4,OK,18617.63
2006,5,OK,6542.9
2006,6,OK,1148.39
2006,7,OK,2228.39
2006,8,OK,4299.37
2006,9,OK,5942.2
2006,10,OK,4996.46
2006,11,OK,8427.38
2006,12,OK,9805.8
2007,1,OK,12214.0
2007,2,OK,9041.0
2007,3,OK,142071.0
2007,4,OK,52208.0
2007,5,OK,2745.0
2007,6,OK,9217.0
2007,7,OK,2047.0
2007,8,OK,3638.0
2007,9,OK,2398.0
2007,10,OK,10642.0
2007,11,OK,16867.0
2007,12,OK,3784.0
2001,1,OR,110456.0
2001,2,OR,72912.0
2001,3,OR,2642.0
2001,4,OR,556.0
2001,5,OR,365.0
2001,6,OR,2011.0
2001,7,OR,89.0
2001,8,OR,676.0
2001,9,OR,151.0
2001,10,OR,204.0
2001,11,OR,10681.0
2001,12,OR,44.0
2002,1,OR,1343.0
2002,2,OR,120.0
2002,3,OR,5044.0
2002,4,OR,2842.0
2002,5,OR,1504.0
2002,6,OR,17.0
2002,7,OR,3938.0
2002,8,OR,120.0
2002,9,OR,143.0
2002,10,OR,10.0
2002,11,OR,182.0
2002,12,OR,390.0
2003,1,OR,1644.0
2003,2,OR,38038.0
2003,3,OR,33293.0
2003,4,OR,90.0
2003,5,OR,4951.0
2003,6,OR,7426.0
2003,7,OR,4850.0
2003,8,OR,4684.0
2003,9,OR,3868.0
2003,10,OR,98.0
2003,11,OR,386.0
2003,12,OR,1180.0
2004,1,OR,36841.3
2004,2,OR,2756.52
2004,3,OR,73.31
2004,4,OR,6141.07
2004,5,OR,0.0
2004,6,OR,0.0
2004,7,OR,12073.0
2004,8,OR,2620.01
2004,9,OR,289.12
2004,10,OR,463.64
2004,11,OR,7408.22
2004,12,OR,2944.51
2005,1,OR,7034.64
2005,2,OR,5305.7
2005,3,OR,2875.59
2005,4,OR,3345.87
2005,5,OR,872.54
2005,6,OR,85.66
2005,7,OR,19494.86
2005,8,OR,1253.03
2005,9,OR,2804.54
2005,10,OR,4340.86
2005,11,OR,26282.58
2005,12,OR,42507.17
2006,1,OR,699.06
2006,2,OR,1153.3
2006,3,OR,3.06
2006,4,OR,28.87
2006,5,OR,2553.68
2006,6,OR,500.65
2006,7,OR,638.81
2006,8,OR,131.86
2006,9,OR,526.5
2006,10,OR,1433.5
2006,11,OR,5462.91
2006,12,OR,3887.06
2007,1,OR,1615.0
2007,2,OR,3814.0
2007,3,OR,2731.0
2007,4,OR,1658.0
2007,5,OR,1318.0
2007,6,OR,208.0
2007,7,OR,354.0
2007,8,OR,449.0
2007,9,OR,247.0
2007,10,OR,603.0
2007,11,OR,2195.0
2007,12,OR,699.0
2001,1,PA,1005652.0
2001,2,PA,196117.0
2001,3,PA,478840.0
2001,4,PA,960097.0
2001,5,PA,524322.0
2001,6,PA,844047.0
2001,7,PA,746634.0
2001,8,PA,1052506.0
2001,9,PA,212196.0
2001,10,PA,244361.0
